SET DEFINE OFF;
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (1, '서울특별시', '강남구', 37.4979, 127.0276);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (2, '서울특별시', '강동구', 37.5301, 127.1238);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (3, '서울특별시', '강북구', 37.6396, 127.0257);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (4, '서울특별시', '강서구', 37.5509, 126.8495);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (5, '서울특별시', '관악구', 37.4784, 126.9516);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (6, '서울특별시', '광진구', 37.5384, 127.0826);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (7, '서울특별시', '구로구', 37.4955, 126.8873);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (8, '서울특별시', '금천구', 37.4558, 126.8958);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (9, '서울특별시', '노원구', 37.6540, 127.0568);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (10, '서울특별시', '도봉구', 37.6688, 127.0477);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (11, '서울특별시', '동대문구', 37.5740, 127.0396);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (12, '서울특별시', '동작구', 37.5027, 126.9487);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (13, '서울특별시', '마포구', 37.5602, 126.9088);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (14, '서울특별시', '서대문구', 37.5792, 126.9355);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (15, '서울특별시', '서초구', 37.4835, 127.0164);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (16, '서울특별시', '성동구', 37.5612, 127.0378);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (17, '서울특별시', '성북구', 37.5891, 127.0195);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (18, '서울특별시', '송파구', 37.5146, 127.1057);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (19, '서울특별시', '양천구', 37.5170, 126.8669);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (20, '서울특별시', '영등포구', 37.5244, 126.8964);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (21, '서울특별시', '용산구', 37.5324, 126.9904);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (22, '서울특별시', '은평구', 37.6176, 126.9227);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (23, '서울특별시', '종로구', 37.5730, 126.9794);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (24, '서울특별시', '중구', 37.5636, 126.9976);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (25, '서울특별시', '중랑구', 37.6060, 127.0928);
INSERT INTO tblCategoryMain (tblCategoryMainSeq, categoryName) VALUES (1, '스포츠');
INSERT INTO tblCategoryMain (tblCategoryMainSeq, categoryName) VALUES (2, '게임');
INSERT INTO tblCategoryMain (tblCategoryMainSeq, categoryName) VALUES (3, '맛집');
INSERT INTO tblCategoryMain (tblCategoryMainSeq, categoryName) VALUES (4, '문화');
INSERT INTO tblCategoryMain (tblCategoryMainSeq, categoryName) VALUES (5, '힐링');
INSERT INTO tblCategoryMain (tblCategoryMainSeq, categoryName) VALUES (6, '자기계발');
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (1, '4z3wyacj', 'h9^v$s9@^7ryc', '정하은', '즐거운햇살68', TO_DATE('1977-09-05', 'YYYY-MM-DD'), '010-2083-4804', '4z3wyacj@naver.com', 'F', 'basicProfile.png', default, 0);
INSERT INTO tblMeetingPost (tblMeetingPostSeq, title, content, postDate, location, capacity, startTime, endTime, photoFileName, tblMemberSeq, tblCategorySubSeq) VALUES (120, '전략 모임', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', TO_DATE('2025-03-23 09:57:56', 'YYYY-MM-DD HH24:MI:SS'), '강남역 근처', 3, TO_DATE('2025-03-27 17:57:56', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-27 19:57:56', 'YYYY-MM-DD HH24:MI:SS'), 'basic게임전략.png', 406, 12);
INSERT INTO tblMeetingPost (tblMeetingPostSeq, title, content, postDate, location, capacity, startTime, endTime, photoFileName, tblMemberSeq, tblCategorySubSeq) VALUES (121, '스포츠 모임', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', TO_DATE('2025-03-23 09:57:56', 'YYYY-MM-DD HH24:MI:SS'), '강남역 근처', 6, TO_DATE('2025-03-27 14:57:56', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-27 16:57:56', 'YYYY-MM-DD HH24:MI:SS'), 'basic게임스포츠.png', 766, 13);
INSERT INTO tblMeetingPost (tblMeetingPostSeq, title, content, postDate, location, capacity, startTime, endTime, photoFileName, tblMemberSeq, tblCategorySubSeq) VALUES (122, '스포츠 모임', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', TO_DATE('2025-03-25 09:57:56', 'YYYY-MM-DD HH24:MI:SS'), '강남역 근처', 6, TO_DATE('2025-03-27 12:57:56', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-27 14:57:56', 'YYYY-MM-DD HH24:MI:SS'), 'basic게임스포츠.png', 123, 13);
INSERT INTO tblMeetingPost (tblMeetingPostSeq, title, content, postDate, location, capacity, startTime, endTime, photoFileName, tblMemberSeq, tblCategorySubSeq) VALUES (123, '스포츠 모임', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', TO_DATE('2025-03-24 09:57:56', 'YYYY-MM-DD HH24:MI:SS'), '역삼역 근처', 5, TO_DATE('2025-03-26 20:57:56', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-26 22:57:56', 'YYYY-MM-DD HH24:MI:SS'), 'basic게임스포츠.png', 761, 13);
INSERT INTO tblMeetingPost (tblMeetingPostSeq, title, content, postDate, location, capacity, startTime, endTime, photoFileName, tblMemberSeq, tblCategorySubSeq) VALUES (124, '스포츠 모임', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', TO_DATE('2025-03-23 09:57:56', 'YYYY-MM-DD HH24:MI:SS'), '신논현역 근처', 3, TO_DATE('2025-03-26 19:57:56', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-26 21:57:56', 'YYYY-MM-DD HH24:MI:SS'), 'basic게임스포츠.png', 337, 13);
INSERT INTO tblMeetingPost (tblMeetingPostSeq, title, content, postDate, location, capacity, startTime, endTime, photoFileName, tblMemberSeq, tblCategorySubSeq) VALUES (125, '스포츠 모임', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', TO_DATE('2025-03-25 09:57:56', 'YYYY-MM-DD HH24:MI:SS'), '역삼역 근처', 3, TO_DATE('2025-03-26 22:57:56', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-27 00:57:56', 'YYYY-MM-DD HH24:MI:SS'), 'basic게임스포츠.png', 345, 13);
INSERT INTO tblMeetingPost (tblMeetingPostSeq, title, content, postDate, location, capacity, startTime, endTime, photoFileName, tblMemberSeq, tblCategorySubSeq) VALUES (126, '스포츠 모임', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', TO_DATE('2025-03-25 09:57:56', 'YYYY-MM-DD HH24:MI:SS'), '강남역 근처', 6, TO_DATE('2025-03-27 05:57:56', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-27 07:57:56', 'YYYY-MM-DD HH24:MI:SS'), 'basic게임스포츠.png', 533, 13);
INSERT INTO tblMeetingPost (tblMeetingPostSeq, title, content, postDate, location, capacity, startTime, endTime, photoFileName, tblMemberSeq, tblCategorySubSeq) VALUES (127, '스포츠 모임', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', TO_DATE('2025-03-23 09:57:56', 'YYYY-MM-DD HH24:MI:SS'), '신논현역 근처', 3, TO_DATE('2025-03-27 14:57:56', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-27 16:57:56', 'YYYY-MM-DD HH24:MI:SS'), 'basic게임스포츠.png', 97, 13);
INSERT INTO tblMeetingPost (tblMeetingPostSeq, title, content, postDate, location, capacity, startTime, endTime, photoFileName, tblMemberSeq, tblCategorySubSeq) VALUES (128, '스포츠 모임', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', TO_DATE('2025-03-26 09:57:56', 'YYYY-MM-DD HH24:MI:SS'), '강남역 근처', 3, TO_DATE('2025-03-27 15:57:56', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-27 17:57:56', 'YYYY-MM-DD HH24:MI:SS'), 'basic게임스포츠.png', 987, 13);
INSERT INTO tblMeetingPost (tblMeetingPostSeq, title, content, postDate, location, capacity, startTime, endTime, photoFileName, tblMemberSeq, tblCategorySubSeq) VALUES (129, '스포츠 모임', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', TO_DATE('2025-03-25 09:57:56', 'YYYY-MM-DD HH24:MI:SS'), '역삼역 근처', 4, TO_DATE('2025-03-27 03:57:56', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-27 05:57:56', 'YYYY-MM-DD HH24:MI:SS'), 'basic게임스포츠.png', 469, 13);
INSERT INTO tblMeetingPost (tblMeetingPostSeq, title, content, postDate, location, capacity, startTime, endTime, photoFileName, tblMemberSeq, tblCategorySubSeq) VALUES (130, '스포츠 모임', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', TO_DATE('2025-03-23 09:57:56', 'YYYY-MM-DD HH24:MI:SS'), '신논현역 근처', 3, TO_DATE('2025-03-27 06:57:56', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-27 08:57:56', 'YYYY-MM-DD HH24:MI:SS'), 'basic게임스포츠.png', 369, 13);
INSERT INTO tblMeetingPost (tblMeetingPostSeq, title, content, postDate, location, capacity, startTime, endTime, photoFileName, tblMemberSeq, tblCategorySubSeq) VALUES (131, '퍼즐 모임', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', TO_DATE('2025-03-26 09:57:56', 'YYYY-MM-DD HH24:MI:SS'), '역삼역 근처', 5, TO_DATE('2025-03-27 04:57:56', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-27 06:57:56', 'YYYY-MM-DD HH24:MI:SS'), 'basic게임퍼즐.png', 343, 14);
INSERT INTO tblMeetingPost (tblMeetingPostSeq, title, content, postDate, location, capacity, startTime, endTime, photoFileName, tblMemberSeq, tblCategorySubSeq) VALUES (132, '퍼즐 모임', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', TO_DATE('2025-03-25 09:57:56', 'YYYY-MM-DD HH24:MI:SS'), '역삼역 근처', 4, TO_DATE('2025-03-27 15:57:56', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-27 17:57:56', 'YYYY-MM-DD HH24:MI:SS'), 'basic게임퍼즐.png', 340, 14);
INSERT INTO tblMeetingPost (tblMeetingPostSeq, title, content, postDate, location, capacity, startTime, endTime, photoFileName, tblMemberSeq, tblCategorySubSeq) VALUES (133, '퍼즐 모임', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', TO_DATE('2025-03-24 09:57:56', 'YYYY-MM-DD HH24:MI:SS'), '강남역 근처', 3, TO_DATE('2025-03-27 13:57:56', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-27 15:57:56', 'YYYY-MM-DD HH24:MI:SS'), 'basic게임퍼즐.png', 971, 14);
INSERT INTO tblMeetingPost (tblMeetingPostSeq, title, content, postDate, location, capacity, startTime, endTime, photoFileName, tblMemberSeq, tblCategorySubSeq) VALUES (134, '퍼즐 모임', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', TO_DATE('2025-03-23 09:57:56', 'YYYY-MM-DD HH24:MI:SS'), '신논현역 근처', 4, TO_DATE('2025-03-27 08:57:56', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-27 10:57:56', 'YYYY-MM-DD HH24:MI:SS'), 'basic게임퍼즐.png', 241, 14);
INSERT INTO tblMeetingPost (tblMeetingPostSeq, title, content, postDate, location, capacity, startTime, endTime, photoFileName, tblMemberSeq, tblCategorySubSeq) VALUES (135, '퍼즐 모임', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', TO_DATE('2025-03-23 09:57:56', 'YYYY-MM-DD HH24:MI:SS'), '신논현역 근처', 5, TO_DATE('2025-03-26 18:57:56', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-26 20:57:56', 'YYYY-MM-DD HH24:MI:SS'), 'basic게임퍼즐.png', 77, 14);
INSERT INTO tblMeetingPost (tblMeetingPostSeq, title, content, postDate, location, capacity, startTime, endTime, photoFileName, tblMemberSeq, tblCategorySubSeq) VALUES (136, '퍼즐 모임', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', TO_DATE('2025-03-23 09:57:56', 'YYYY-MM-DD HH24:MI:SS'), '강남역 근처', 5, TO_DATE('2025-03-27 15:57:56', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-27 17:57:56', 'YYYY-MM-DD HH24:MI:SS'), 'basic게임퍼즐.png', 44, 14);
INSERT INTO tblMeetingPost (tblMeetingPostSeq, title, content, postDate, location, capacity, startTime, endTime, photoFileName, tblMemberSeq, tblCategorySubSeq) VALUES (137, '퍼즐 모임', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', TO_DATE('2025-03-26 09:57:56', 'YYYY-MM-DD HH24:MI:SS'), '강남역 근처', 3, TO_DATE('2025-03-27 14:57:56', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-27 16:57:56', 'YYYY-MM-DD HH24:MI:SS'), 'basic게임퍼즐.png', 517, 14);
INSERT INTO tblMeetingPost (tblMeetingPostSeq, title, content, postDate, location, capacity, startTime, endTime, photoFileName, tblMemberSeq, tblCategorySubSeq) VALUES (138, '퍼즐 모임', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', TO_DATE('2025-03-26 09:57:56', 'YYYY-MM-DD HH24:MI:SS'), '강남역 근처', 3, TO_DATE('2025-03-27 15:57:56', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-27 17:57:56', 'YYYY-MM-DD HH24:MI:SS'), 'basic게임퍼즐.png', 467, 14);
INSERT INTO tblMeetingPost (tblMeetingPostSeq, title, content, postDate, location, capacity, startTime, endTime, photoFileName, tblMemberSeq, tblCategorySubSeq) VALUES (139, '퍼즐 모임', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', TO_DATE('2025-03-26 09:57:56', 'YYYY-MM-DD HH24:MI:SS'), '역삼역 근처', 5, TO_DATE('2025-03-27 11:57:56', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-27 13:57:56', 'YYYY-MM-DD HH24:MI:SS'), 'basic게임퍼즐.png', 825, 14);
INSERT INTO tblMeetingPost (tblMeetingPostSeq, title, content, postDate, location, capacity, startTime, endTime, photoFileName, tblMemberSeq, tblCategorySubSeq) VALUES (140, '퍼즐 모임', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', TO_DATE('2025-03-23 09:57:56', 'YYYY-MM-DD HH24:MI:SS'), '신논현역 근처', 4, TO_DATE('2025-03-27 11:57:56', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-27 13:57:56', 'YYYY-MM-DD HH24:MI:SS'), 'basic게임퍼즐.png', 436, 14);
INSERT INTO tblMeetingPost (tblMeetingPostSeq, title, content, postDate, location, capacity, startTime, endTime, photoFileName, tblMemberSeq, tblCategorySubSeq) VALUES (141, '아케이드 모임', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', TO_DATE('2025-03-24 09:57:56', 'YYYY-MM-DD HH24:MI:SS'), '강남역 근처', 3, TO_DATE('2025-03-26 18:57:56', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-26 20:57:56', 'YYYY-MM-DD HH24:MI:SS'), 'basic게임아케이드.png', 115, 15);
INSERT INTO tblMeetingPost (tblMeetingPostSeq, title, content, postDate, location, capacity, startTime, endTime, photoFileName, tblMemberSeq, tblCategorySubSeq) VALUES (142, '아케이드 모임', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', TO_DATE('2025-03-23 09:57:56', 'YYYY-MM-DD HH24:MI:SS'), '강남역 근처', 5, TO_DATE('2025-03-27 07:57:56', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-27 09:57:56', 'YYYY-MM-DD HH24:MI:SS'), 'basic게임아케이드.png', 175, 15);
INSERT INTO tblMeetingPost (tblMeetingPostSeq, title, content, postDate, location, capacity, startTime, endTime, photoFileName, tblMemberSeq, tblCategorySubSeq) VALUES (143, '아케이드 모임', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', TO_DATE('2025-03-23 09:57:56', 'YYYY-MM-DD HH24:MI:SS'), '역삼역 근처', 5, TO_DATE('2025-03-26 18:57:56', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-26 20:57:56', 'YYYY-MM-DD HH24:MI:SS'), 'basic게임아케이드.png', 158, 15);
INSERT INTO tblMeetingPost (tblMeetingPostSeq, title, content, postDate, location, capacity, startTime, endTime, photoFileName, tblMemberSeq, tblCategorySubSeq) VALUES (144, '아케이드 모임', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', TO_DATE('2025-03-23 09:57:56', 'YYYY-MM-DD HH24:MI:SS'), '신논현역 근처', 3, TO_DATE('2025-03-27 16:57:56', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-27 18:57:56', 'YYYY-MM-DD HH24:MI:SS'), 'basic게임아케이드.png', 645, 15);
